dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-04-01							2010-05-01	observed	18.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-04-01							2010-06-01	observed	18.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-04-01							2010-07-01	observed	18.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-04-01							2010-08-01	observed	18.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-04-01							2010-09-01	observed	18.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-03-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-04-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-05-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-06-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-07-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-08-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-05-01							2010-09-01	observed	58.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-03-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-04-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-05-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-06-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-07-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-08-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-06-01							2010-09-01	observed	73.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-03-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-04-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-05-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-06-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-07-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-08-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-07-01							2010-09-01	observed	225.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-03-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-04-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-05-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-06-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-07-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-08-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-08-01							2010-09-01	observed	249.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-03-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-04-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-05-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-06-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-07-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-08-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-09-01							2010-09-01	observed	180.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-03-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-04-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-05-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-06-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-07-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-08-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-10-01							2010-09-01	observed	173.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-03-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-04-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-05-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-06-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-07-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-08-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-11-01							2010-09-01	observed	116.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-03-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-04-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-05-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-06-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-07-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-08-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2006-12-01							2010-09-01	observed	70.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-03-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-04-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-05-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-06-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-07-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-08-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-01-01							2010-09-01	observed	31.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-03-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-04-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-05-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-06-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-07-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-08-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-02-01							2010-09-01	observed	5.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-03-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-04-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-05-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-06-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-07-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-08-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-03-01							2010-09-01	observed	20.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-03-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-04-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-05-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-06-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-07-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-08-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-04-01							2010-09-01	observed	39.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-03-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-04-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-05-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-06-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-07-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-08-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-05-01							2010-09-01	observed	88.0
data-0837007e360667f77ea4ff4ae89c0a8d	LA-SV	2007-06-01							2010-03-01	observed	190.0
